cosine_diffs,binom
0.75146484375,persecution and misunderstanding
0.767578125,redecorating and modernizing
0.79541015625,stress and nagging
0.8017578125,specialties and names
0.80322265625,sentiment and nationalism
0.81201171875,politeness and neighborliness
0.72705078125,roses and nightingales
0.86474609375,poetry and non-poetry
0.8408203125,retreat and onrush
0.837890625,practicality and optimism
0.74853515625,shocks and pains
0.85009765625,sculptures and painting
0.576171875,rhythm and passage
0.77001953125,psychiatrists and patients
0.70654296875,subscription and patronage
0.71337890625,rehabilitation and peace
0.6083984375,telephone and pen
0.7353515625,soils and people
0.84375,tonics and pills
0.7314453125,posture and poise
0.7724609375,traditions and powers
0.7490234375,services and preparations
0.78125,salesmen and promoters
0.67724609375,sight and reason
0.75537109375,withdrawal and reference
0.8193359375,violence and retribution
0.79736328125,snobbery and romance
0.7138671875,whiskey and salt
0.693359375,welts and scars
0.87744140625,Swiss and Scots
0.59814453125,shades and screens
0.859375,wires and seals
0.76611328125,self-confidence and self-aggrandisement
0.79052734375,softness and self-indulgence
0.69775390625,wasteland and sky
0.76025390625,tears and song
0.6044921875,spring and sparkle
0.849609375,swellings and sprains
0.76513671875,urinals and stalls
0.73583984375,tuberculosis and starvation
0.76416015625,suicide and starvation
0.69775390625,tea and sushi
0.748046875,worry and suspense
0.71044921875,wind-velocity and temperature
0.7421875,terror and tension
0.80810546875,women and unhappiness
0.86474609375,viability and usefulness
0.6474609375,will and vitality
0.76123046875,uncles and aunts
0.79443359375,shoulders and back
0.7265625,eggs and bacon
0.72509765625,grill and bar
0.77783203125,oats and barley
0.8173828125,boxes and barrels
0.6953125,dignity and beauty
0.8046875,truth and beauty
0.60791015625,youth and beauty
0.6376953125,existence and being
0.78466796875,chest and belly
0.49365234375,white and black
0.65283203125,flesh and blood
0.72900390625,guts and blood
0.6865234375,ships and boats
0.73583984375,faces and bodies
0.767578125,face and body
0.5810546875,head and body
0.6455078125,mind and body
0.66943359375,flesh and bone
0.755859375,muscle and bone
0.6083984375,skulls and bones
0.7314453125,shoes and boots
0.64794921875,girls and boys
0.708984375,men and boys
0.77197265625,butter and bread
0.74853515625,cheese and bread
0.78466796875,dinner and breakfast
0.8447265625,groom and bride
0.623046875,mother and brother
0.66552734375,sister and brother
0.5556640625,sisters and brothers
0.81396484375,trees and brush
0.76025390625,pies and cakes
0.75634765625,horses and cattle
0.69970703125,consequence and cause
0.7861328125,effect and cause
0.783203125,walls and ceiling
0.6845703125,dollars and cents
0.7939453125,table and chair
0.658203125,sofas and chairs
0.71826171875,table and chairs
0.78271484375,situations and characters
0.61474609375,maps and charts
0.71240234375,stomach and chest
0.65673828125,husband and child
0.59326171875,wife and child
0.74462890625,infancy and childhood
0.65625,decision and choice
0.77783203125,community and church
0.58349609375,country and city
0.76416015625,county and city
0.705078125,state and city
0.82958984375,precision and clarity
0.794921875,friends and classmates
0.7763671875,drawers and closets
0.61767578125,hat and coat
0.79833984375,sandwiches and coffee
0.693359375,toast and coffee
0.82666015625,school and college
0.77880859375,university and college
0.74365234375,light and color
0.767578125,texture and color
0.82080078125,forms and colors
0.68017578125,ease and comfort
0.548828125,goings and comings
0.66552734375,control and command
0.72998046875,steel and concrete
0.7685546875,fear and confusion
0.71240234375,turmoil and confusion
0.814453125,religion and conscience
0.80322265625,friend and contemporary
0.77099609375,crime and corruption
0.76708984375,masks and costumes
0.83154296875,tobacco and cotton
0.787109375,governor and council
0.751953125,towns and counties
0.7880859375,hope and courage
0.79736328125,uncles and cousins
0.759765625,nooks and crannies
0.7919921875,peaches and cream
0.83056640625,poverty and crime
0.71533203125,punishment and crime
0.7890625,violence and crime
0.84521484375,livestock and crops
0.73046875,tumors and cysts
0.8720703125,poultry and dairy
0.75537109375,light and dark
0.69775390625,events and dates
0.78369140625,son and daughter
0.75048828125,night and day
0.62255859375,nights and days
0.75390625,years and days
0.68212890625,life and death
0.73876953125,discussion and debate
0.78369140625,liberty and democracy
0.75,rage and despair
0.70166015625,research and development
0.697265625,treatment and diagnosis
0.7841796875,rubies and diamonds
0.724609375,sweat and dirt
0.71533203125,thought and discussion
0.7294921875,pain and distress
0.7177734375,men and dogs
0.728515625,windows and doorways
0.70263671875,fears and doubts
0.7666015625,plans and dreams
0.80224609375,eyes and ears
0.794921875,sky and earth
0.7431640625,publishing and editing
0.6708984375,publisher and editor
0.77978515625,skill and education
0.759765625,resources and effort
0.7666015625,ham and eggs
0.74755859375,knees and elbows
0.615234375,odds and ends
0.69482421875,money and energy
0.7646484375,scientists and engineers
0.77294921875,personnel and equipment
0.7587890625,trial and error
0.70654296875,omissions and errors
0.60205078125,morning and evening
0.7822265625,everything and everybody
0.755859375,time and expense
0.69384765625,face and eyes
0.763671875,hair and eyes
0.65478515625,figure and face
0.63427734375,figures and facts
0.72412109375,life and faith
0.71533203125,love and faith
0.7138671875,rise and fall
0.7705078125,winter and fall
0.74755859375,neighborhood and family
0.7490234375,fields and farms
0.5791015625,mother and father
0.6279296875,son and father
0.748046875,uncle and father
0.7333984375,mothers and fathers
0.59912109375,thoughts and feelings
0.7880859375,hands and feet
0.724609375,legs and feet
0.65380859375,male and female
0.72607421875,poetry and fiction
0.69873046875,stream and field
0.71923828125,words and figures
0.60546875,thumb and fingers
0.728515625,light and fire
0.8037109375,police and fire
0.7353515625,smoke and flame
0.7724609375,smoke and flames
0.8330078125,skin and flesh
0.7490234375,herbs and flowers
0.76416015625,plants and flowers
0.8310546875,mist and fog
0.60888671875,shelter and food
0.80908203125,violence and force
0.76513671875,thumb and forefinger
0.740234375,spoon and fork
0.74169921875,materials and forms
0.67626953125,security and freedom
0.5849609375,relations and friends
0.7626953125,nuts and fruit
0.65869140625,vegetables and fruits
0.6845703125,games and fun
0.74853515625,past and future
0.55029296875,oil and gas
0.70263671875,ladies and gentlemen
0.67578125,tonic and gin
0.6416015625,steel and glass
0.798828125,man and god
0.69970703125,services and goods
0.728515625,joy and gratitude
0.84326171875,individuals and groups
0.71630859375,information and guidance
0.751953125,teeth and gums
0.8525390625,skin and hair
0.6728515625,knees and hands
0.7294921875,shoulders and head
0.61767578125,tail and head
0.79541015625,spirits and health
0.625,sight and hearing
0.71435546875,mind and heart
0.73779296875,son and heir
0.63330078125,understanding and help
0.734375,identity and history
0.65625,milk and honey
0.71923828125,wagons and horses
0.71875,shops and houses
0.76123046875,pride and humility
0.79736328125,wife and husband
0.71826171875,wives and husbands
0.75830078125,snow and ice
0.6943359375,water and ice
0.74365234375,land and improvements
0.73779296875,time and inclination
0.6572265625,power and influence
0.78955078125,prestige and influence
0.7255859375,material and information
0.74365234375,paper and ink
0.75439453125,wood and iron
0.7255859375,trousers and jacket
0.70458984375,jellies and jams
0.74658203125,teeth and jaws
0.703125,pleasure and joy
0.8212890625,quantity and kind
0.70849609375,skills and knowledge
0.68408203125,money and labor
0.6884765625,sea and land
0.79736328125,takeoffs and landings
0.794921875,order and law
0.84228515625,writer and lecturer
0.78369140625,right and left
0.837890625,quality and length
0.73779296875,weight and length
0.63134765625,museums and libraries
0.78173828125,religion and life
0.7275390625,shadow and light
0.74462890625,sound and light
0.65966796875,size and location
0.69775390625,power and machinery
0.7265625,newspapers and magazines
0.810546875,superstition and magic
0.6767578125,papa and mamma
0.78515625,nature and man
0.8095703125,wife and man
0.7314453125,woman and man
0.701171875,science and math
0.63330078125,origin and meaning
0.70458984375,officers and men
0.6708984375,women and men
0.71142578125,principles and methods
0.78125,vitamins and minerals
0.7490234375,pain and misery
0.70458984375,time and money
0.73828125,years and months
0.75,sun and moon
0.6767578125,night and morning
0.6630859375,son and mother
0.8525390625,nostrils and mouth
0.6533203125,positions and movements
0.70947265625,mrs. and mr.
0.72412109375,nerves and muscles
0.82568359375,numbers and names
0.74072265625,size and nature
0.80908203125,thread and needle
0.72314453125,weekends and nights
0.7529296875,oxygen and nitrogen
0.61767578125,south and north
0.58544921875,west and north
0.59765625,throat and nose
0.71240234375,poet and novelist
0.70458984375,stories and novels
0.671875,tales and novels
0.70751953125,pencil and pad
0.6943359375,pressure and pain
0.71826171875,shame and pain
0.69580078125,pen and paper
0.69970703125,quiet and peace
0.76171875,salt and pepper
0.6787109375,violin and piano
0.626953125,volume and pitch
0.732421875,time and place
0.7294921875,projects and plans
0.74072265625,prose and poetry
0.6767578125,religion and politics
0.73876953125,resources and power
0.79638671875,temperature and pressure
0.84521484375,verse and prose
0.73583984375,radio and radar
0.71630859375,television and radio
0.71240234375,training and research
0.8056640625,wrongs and rights
0.7197265625,roll and rock
0.76171875,soldiers and sailors
0.6826171875,socks and shoes
0.83154296875,tub and shower
0.865234375,streets and sidewalks
0.7216796875,sounds and sights
0.65478515625,wife and son
0.65869140625,west and south
0.8798828125,summer and spring
0.66455078125,tension and stress
0.7255859375,sunset and sunrise
0.73388671875,understanding and sympathy
0.74365234375,writing and teaching
0.7294921875,will and testament
0.68798828125,twists and turns
0.8037109375,water and vinegar
0.6171875,wit and wisdom
0.80712890625,sweater and skirt
0.71435546875,silk and linen
0.60595703125,money and checks
0.63916015625,corns and calluses
0.83544921875,motion and action
0.71337890625,intelligence and brain
0.63525390625,manners and conduct
0.755859375,unity and completeness
0.794921875,indifference and hostility
0.79541015625,force and depth
0.66748046875,miles and hours
0.7509765625,speech and movements
0.7861328125,synagogues and schools
0.8095703125,composers and arrangers
0.728515625,laughter and happiness
0.75146484375,sketches and diagrams
0.712890625,shovel and pail
0.736328125,cookies and candies
0.82763671875,village and county
0.81201171875,variety and charm
0.81689453125,wreaths and bouquets
0.72607421875,elm and beech
0.830078125,obscurity and complexity
0.79248046875,effort and devotion
0.77392578125,excuses and alibis
0.6708984375,rank and file
0.71728515625,unity and integrity
0.71875,hearts and flowers
0.82861328125,oranges and grapefruit
0.78564453125,Montreal and Kingston
0.8251953125,legend and folklore
0.7763671875,fathers and doctors
0.8203125,dilation and contraction
0.7783203125,weapons and ships
0.86474609375,masts and funnels
0.88818359375,sovereignty and law
0.7216796875,dignity and assurance
0.64404296875,partners and friends
0.873046875,senders and receivers
0.72900390625,force and authority
0.853515625,underbrush and trees
0.82568359375,coffee and bacon
0.83984375,may and december
0.626953125,seeds and grains
0.67578125,color and beauty
0.82568359375,torso and legs
0.72998046875,utilities and transportation
0.79931640625,trials and hardships
0.6923828125,tactics and science
0.83837890625,school and neighborhood
0.7578125,satire and irony
0.74365234375,pantry and kitchen
0.703125,geology and astronomy
0.84765625,heads and feet
0.64306640625,water and snow
0.53955078125,hips and back
0.82421875,missiles and bombers
0.8154296875,debate and argument
0.810546875,suspicions and doubts
0.7587890625,servants and laborers
0.80126953125,faces and arms
0.73095703125,glass and chrome
0.775390625,washington and paris
0.54638671875,back and arm
0.671875,meaning and emotion
0.79638671875,vines and bushes
0.78955078125,independence and authority
0.845703125,problems and crises
0.76123046875,slippers and bathrobe
0.72021484375,specialists and generalists
0.79833984375,loneliness and boredom
0.71728515625,fatigue and excitement
0.77099609375,pleasure and fun
0.81201171875,socialism and individualism
0.81201171875,homes and fields
0.6484375,cheeks and brow
0.77978515625,security and certainty
0.74951171875,critic and artist
0.65576171875,30s and 20s
0.8232421875,glass and brick
0.80419921875,light and gas
0.82421875,doctor and dentist
0.71630859375,water and bourbon
0.7861328125,wounds and cuts
0.85546875,pine and palm
0.8544921875,vegetable and fish
0.732421875,names and initials
0.7021484375,pain and fury
0.8134765625,sweetness and gentleness
0.75146484375,reactions and experiences
0.8515625,disappointment and bitterness
0.76025390625,satire and comedy
0.77734375,warmth and enthusiasm
0.71484375,breath and body
0.61767578125,brains and beauty
0.8125,pensions and hotels
0.69873046875,originality and imagination
0.697265625,hair and ears
0.78173828125,validity and importance
0.7353515625,papers and money
0.70263671875,puddings and pies
0.703125,force and eloquence
0.80322265625,leaf and blossom
0.7412109375,misery and desolation
0.6806640625,jacket and boots
0.78076171875,contradictions and confusions
0.64404296875,sparks and flames
0.73095703125,threat and danger
0.76416015625,faith and determination
0.84716796875,frankfurt and berlin
0.70458984375,dishes and clothes
0.8408203125,companionship and comfort
0.76611328125,interest and background
0.69189453125,rubber and glass
0.810546875,scent and color
0.76708984375,payments and interest
0.8125,vice and gambling
0.728515625,places and activities
0.77001953125,purity and elegance
0.85009765625,limbs and leaves
0.71533203125,trade and power
0.79833984375,races and games
0.74755859375,sundays and evenings
0.736328125,nature and activity
0.7265625,weather and sun
0.720703125,paper and leather
0.72705078125,rage and anguish
0.74267578125,yelling and shooting
0.740234375,piers and arches
0.755859375,risk and investment
0.822265625,growth and control
0.79443359375,pain and happiness
0.67041015625,Europe and Egypt
0.7802734375,truth and order
0.6875,industries and factories
0.78125,year and name
0.63037109375,sky and river
0.74169921875,removal and detection
0.7763671875,luncheon and breakfast
0.8134765625,experience and attitude
0.7607421875,plane and pilot
0.779296875,typhoid and malaria
0.6982421875,time and technology
0.83447265625,historian and economist
0.740234375,swords and muskets
0.6953125,wisdom and character
0.64306640625,camellias and azaleas
0.7724609375,space and silence
0.794921875,mouth and fingers
0.84521484375,variety and power
0.75732421875,stereotypes and cliches
0.75390625,movements and habits
0.83203125,waistcoat and shirt
0.80419921875,hotels and boardinghouses
0.63720703125,wood and stucco
0.67578125,character and activities
0.66259765625,warmth and happiness
0.82763671875,pleasure and fulfillment
0.7880859375,motives and means
0.6787109375,relief and fear
0.68896484375,futility and despair
0.74951171875,maple and ash
0.7666015625,inspiration and beauty
0.7568359375,pictures and clippings
0.7685546875,powders and liquids
0.8359375,influence and domination
0.7763671875,conversation and action
0.7578125,sequence and pattern
0.82763671875,police and detective
0.7568359375,graveyard and church
0.6982421875,lawn and gardens
0.79150390625,processes and powers
0.7890625,tractors and machinery
0.77783203125,weapons and ammo
0.64404296875,wax and clay
0.7509765625,enterprises and associations
0.794921875,modesty and grace
0.71875,talent and brains
0.77587890625,humor and comedy
0.7607421875,order and certainty
0.86083984375,moderation and discretion
0.7568359375,civility and attention
0.7861328125,leader and captain
0.625,intelligence and control
0.7001953125,sweat and grease
0.810546875,control and comprehension
0.8388671875,visions and hallucinations
0.76416015625,statements and commands
0.68994140625,upkeep and cost
0.69873046875,objects and men
0.74072265625,taste and fragrance
0.77734375,murder and betrayal
0.76025390625,insects and bacteria
0.75830078125,congestion and confusion
0.861328125,techniques and facts
0.630859375,spite and anger
0.73046875,numbers and money
0.7978515625,ledges and boulders
0.80859375,emancipation and abolition
0.880859375,sovereignty and nationalism
0.84716796875,uncertainties and tensions
0.76513671875,poise and beauty
0.716796875,intelligence and background
0.77978515625,bloodshed and battle
0.869140625,moderation and fairness
0.6279296875,behind and back
0.6953125,terror and apprehension
0.82763671875,teeth and head
0.79345703125,salmon and cod
0.76708984375,geologists and archaeologists
0.75439453125,sawing and chopping
0.81103515625,dismay and anxiety
0.755859375,riches and resources
0.8076171875,ships and personnel
0.71630859375,outlaws and bandits
0.767578125,stealth and secrecy
0.81689453125,subjects and soldiers
0.81494140625,towboats and barges
0.7548828125,ritual and celebration
0.74267578125,yearning and searching
0.68896484375,magazines and letters
0.79638671875,terror and flight
0.7451171875,spirit and gaiety
0.76220703125,indifference and disdain
0.85986328125,progress and liberalism
0.6640625,hate and blame
0.72900390625,imagery and color
0.7978515625,phrasing and intonation
0.75634765625,humiliation and abasement
0.66455078125,materialism and commercialism
0.79345703125,industrialization and education
0.7001953125,gloom and foreboding
0.78515625,speed and firepower
